bitmask,channel_names_active,ownership_pct,mean_alpha,solve_time
363,SS+Bequests+Pessimism+State utility+Loads+Public-care aversion (LTC),34.4694,0.096458,60.2
364,Medical+R-S+Pessimism+State utility+Loads+Public-care aversion (LTC),20.8363,0.152031,122.4
365,SS+Medical+R-S+Pessimism+State utility+Loads+Public-care aversion (LTC),33.5207,0.165766,482.3
366,Bequests+Medical+R-S+Pessimism+State utility+Loads+Public-care aversion (LTC),19.5362,0.109937,109.2
367,SS+Bequests+Medical+R-S+Pessimism+State utility+Loads+Public-care aversion (LTC),21.5741,0.045819,444.6
368,Age needs+State utility+Loads+Public-care aversion (LTC),34.5397,0.304259,16.0
369,SS+Age needs+State utility+Loads+Public-care aversion (LTC),55.0246,0.404097,67.2
370,Bequests+Age needs+State utility+Loads+Public-care aversion (LTC),34.3992,0.274838,16.2
371,SS+Bequests+Age needs+State utility+Loads+Public-care aversion (LTC),52.6001,0.289259,61.7
372,Medical+R-S+Age needs+State utility+Loads+Public-care aversion (LTC),21.7147,0.169273,118.2
373,SS+Medical+R-S+Age needs+State utility+Loads+Public-care aversion (LTC),41.3563,0.230798,490.9
374,Bequests+Medical+R-S+Age needs+State utility+Loads+Public-care aversion (LTC),21.5390,0.143784,112.0
375,SS+Bequests+Medical+R-S+Age needs+State utility+Loads+Public-care aversion (LTC),36.2966,0.135815,447.6
376,Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),30.7800,0.240158,16.4
377,SS+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),39.4940,0.228851,64.2
378,Bequests+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),30.2881,0.183988,15.5
379,SS+Bequests+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),10.1195,0.016047,62.7
380,Medical+R-S+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),19.2551,0.129951,125.1
381,SS+Medical+R-S+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),29.0935,0.125625,524.9
382,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),17.3226,0.082825,117.3
383,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Public-care aversion (LTC),8.7491,0.011096,455.9
384,Inflation+Public-care aversion (LTC),39.5292,0.394557,15.7
385,SS+Inflation+Public-care aversion (LTC),100.0000,0.941346,65.6
386,Bequests+Inflation+Public-care aversion (LTC),39.4940,0.384512,15.2
387,SS+Bequests+Inflation+Public-care aversion (LTC),100.0000,0.907280,60.7
388,Medical+R-S+Inflation+Public-care aversion (LTC),32.3963,0.292864,122.6
389,SS+Medical+R-S+Inflation+Public-care aversion (LTC),94.4483,0.657674,472.8
390,Bequests+Medical+R-S+Inflation+Public-care aversion (LTC),32.2558,0.277358,107.1
391,SS+Bequests+Medical+R-S+Inflation+Public-care aversion (LTC),94.0970,0.606434,445.7
392,Pessimism+Inflation+Public-care aversion (LTC),37.4912,0.364431,15.1
393,SS+Pessimism+Inflation+Public-care aversion (LTC),83.7667,0.591883,66.4
394,Bequests+Pessimism+Inflation+Public-care aversion (LTC),37.3507,0.324371,15.1
395,SS+Bequests+Pessimism+Inflation+Public-care aversion (LTC),82.5369,0.420604,61.7
396,Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC),29.0232,0.244290,122.7
397,SS+Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC),71.0471,0.382270,501.4
398,Bequests+Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC),28.6015,0.211254,111.6
399,SS+Bequests+Medical+R-S+Pessimism+Inflation+Public-care aversion (LTC),68.0604,0.250762,474.0
400,Age needs+Inflation+Public-care aversion (LTC),38.5102,0.381834,16.0
401,SS+Age needs+Inflation+Public-care aversion (LTC),94.9051,0.761268,65.4
402,Bequests+Age needs+Inflation+Public-care aversion (LTC),38.3696,0.365299,15.1
403,SS+Bequests+Age needs+Inflation+Public-care aversion (LTC),94.8349,0.702758,59.3
404,Medical+R-S+Age needs+Inflation+Public-care aversion (LTC),30.4638,0.267066,122.5
405,SS+Medical+R-S+Age needs+Inflation+Public-care aversion (LTC),81.9747,0.497396,469.6
406,Bequests+Medical+R-S+Age needs+Inflation+Public-care aversion (LTC),30.2178,0.246764,112.9
407,SS+Bequests+Medical+R-S+Age needs+Inflation+Public-care aversion (LTC),81.8693,0.428426,441.9
408,Pessimism+Age needs+Inflation+Public-care aversion (LTC),36.5777,0.344940,15.7
409,SS+Pessimism+Age needs+Inflation+Public-care aversion (LTC),73.8580,0.466346,65.1
410,Bequests+Pessimism+Age needs+Inflation+Public-care aversion (LTC),36.2614,0.294687,15.7
411,SS+Bequests+Pessimism+Age needs+Inflation+Public-care aversion (LTC),69.9578,0.253700,64.9
412,Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC),27.5826,0.227115,116.4
413,SS+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC),61.7358,0.305432,508.0
414,Bequests+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC),26.8447,0.180042,111.3
415,SS+Bequests+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC),57.9058,0.154733,445.3
416,State utility+Inflation+Public-care aversion (LTC),39.3886,0.392976,16.4
417,SS+State utility+Inflation+Public-care aversion (LTC),100.0000,0.929968,61.9
418,Bequests+State utility+Inflation+Public-care aversion (LTC),39.3535,0.381384,15.0
419,SS+Bequests+State utility+Inflation+Public-care aversion (LTC),100.0000,0.888412,60.0
420,Medical+R-S+State utility+Inflation+Public-care aversion (LTC),32.6423,0.294772,118.2
421,SS+Medical+R-S+State utility+Inflation+Public-care aversion (LTC),95.2565,0.681455,500.6
422,Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC),32.3963,0.277372,111.1
423,SS+Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC),94.4132,0.624266,444.8
424,Pessimism+State utility+Inflation+Public-care aversion (LTC),37.4209,0.361500,16.6
425,SS+Pessimism+State utility+Inflation+Public-care aversion (LTC),83.4505,0.579006,62.4
426,Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC),37.2804,0.319705,15.2
427,SS+Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC),81.6936,0.390292,60.0
428,Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC),29.2340,0.249652,117.2
429,SS+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC),70.8363,0.397850,485.6
430,Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC),28.7070,0.210513,111.5
431,SS+Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC),66.9712,0.252628,464.4
432,Age needs+State utility+Inflation+Public-care aversion (LTC),38.2994,0.379108,16.2
433,SS+Age needs+State utility+Inflation+Public-care aversion (LTC),95.3619,0.749431,63.4
434,Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC),38.1237,0.360088,15.4
435,SS+Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC),94.2727,0.681820,59.8
436,Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC),30.7098,0.270534,115.9
437,SS+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC),83.3450,0.516897,523.7
438,Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC),30.4638,0.250365,113.3
439,SS+Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC),82.5018,0.441883,460.6
440,Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),36.5074,0.342284,15.4
441,SS+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),72.6634,0.452994,66.0
442,Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),36.2263,0.289476,15.8
443,SS+Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),67.7442,0.226405,65.2
444,Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),27.8637,0.228700,115.1
445,SS+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),63.5278,0.310063,486.8
446,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),27.0907,0.180179,112.3
447,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC),58.9248,0.150285,451.4
448,Loads+Inflation+Public-care aversion (LTC),33.6613,0.326950,15.0
449,SS+Loads+Inflation+Public-care aversion (LTC),58.0815,0.513953,58.1
450,Bequests+Loads+Inflation+Public-care aversion (LTC),33.6261,0.306040,14.9
451,SS+Bequests+Loads+Inflation+Public-care aversion (LTC),56.0787,0.407720,60.5
452,Medical+R-S+Loads+Inflation+Public-care aversion (LTC),21.0119,0.185836,121.6
453,SS+Medical+R-S+Loads+Inflation+Public-care aversion (LTC),41.9185,0.273187,496.6
454,Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC),20.3443,0.159280,111.4
455,SS+Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC),37.3858,0.177273,455.2
456,Pessimism+Loads+Inflation+Public-care aversion (LTC),30.4989,0.280134,14.8
457,SS+Pessimism+Loads+Inflation+Public-care aversion (LTC),41.9185,0.296448,63.7
458,Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC),29.4097,0.222755,15.7
459,SS+Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC),19.0443,0.044027,61.1
460,Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC),17.7091,0.139044,119.0
461,SS+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC),27.8988,0.136328,510.9
462,Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC),16.0225,0.092769,119.0
463,SS+Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC),9.5924,0.016708,463.4
464,Age needs+Loads+Inflation+Public-care aversion (LTC),32.3963,0.307572,16.2
465,SS+Age needs+Loads+Inflation+Public-care aversion (LTC),50.5271,0.402836,64.6
466,Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC),32.1152,0.277168,15.8
467,SS+Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC),45.8187,0.240917,62.7
468,Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC),19.5713,0.164796,121.6
469,SS+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC),33.7316,0.194722,465.7
470,Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC),18.4469,0.129438,111.2
471,SS+Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC),25.0176,0.082193,456.2
472,Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),27.9339,0.246332,16.8
473,SS+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),35.5938,0.226107,64.4
474,Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),27.0555,0.179146,15.5
475,SS+Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),2.9164,0.004034,58.0
476,Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),16.1982,0.117389,116.7
477,SS+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),22.5931,0.097189,496.7
478,Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),13.5629,0.065102,117.1
479,SS+Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC),2.6353,0.002656,464.7
480,State utility+Loads+Inflation+Public-care aversion (LTC),33.4505,0.324157,15.3
481,SS+State utility+Loads+Inflation+Public-care aversion (LTC),57.4139,0.501511,65.3
482,Bequests+State utility+Loads+Inflation+Public-care aversion (LTC),33.3450,0.300513,16.4
483,SS+Bequests+State utility+Loads+Inflation+Public-care aversion (LTC),54.6381,0.379779,60.7
484,Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC),21.3985,0.190404,116.7
485,SS+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC),42.6915,0.281191,499.2
486,Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC),20.7309,0.162045,116.4
487,SS+Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC),37.4912,0.175429,456.4
488,Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),30.0422,0.274508,15.2
489,SS+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),40.6887,0.285095,62.8
490,Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),29.0583,0.213974,16.7
491,SS+Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),12.2980,0.024396,58.4
492,Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),18.3064,0.144814,115.7
493,SS+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),28.6015,0.142361,484.3
494,Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),16.3036,0.093848,111.8
495,SS+Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC),8.7491,0.014220,440.1
496,Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),32.0098,0.302727,16.6
497,SS+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),49.6135,0.387980,62.3
498,Bequests+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),31.7990,0.270959,15.6
499,SS+Bequests+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),43.6753,0.213377,63.2
500,Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),19.8524,0.168320,113.2
501,SS+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),34.4694,0.200425,483.5
502,Bequests+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),18.7280,0.131265,113.7
503,SS+Bequests+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),25.0527,0.081297,459.4
504,Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),27.7583,0.242836,15.6
505,SS+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),34.8208,0.216982,64.1
506,Bequests+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),26.7041,0.171349,16.9
507,SS+Bequests+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),2.1785,0.002681,64.7
508,Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),16.5495,0.120678,120.0
509,SS+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),23.6472,0.102871,496.4
510,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),13.7034,0.065081,115.2
511,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC),1.6514,0.001651,456.1
512,Source-dependent utility (SDU),80.8855,0.598848,16.0
513,SS+Source-dependent utility (SDU),100.0000,0.999666,62.2
514,Bequests+Source-dependent utility (SDU),80.8503,0.590576,15.3
515,SS+Bequests+Source-dependent utility (SDU),100.0000,0.981462,61.4
516,Medical+R-S+Source-dependent utility (SDU),42.3401,0.402495,120.0
517,SS+Medical+R-S+Source-dependent utility (SDU),96.0647,0.736205,509.0
518,Bequests+Medical+R-S+Source-dependent utility (SDU),42.3050,0.391184,112.4
519,SS+Bequests+Medical+R-S+Source-dependent utility (SDU),95.9944,0.704670,456.9
520,Pessimism+Source-dependent utility (SDU),64.0900,0.502386,15.0
521,SS+Pessimism+Source-dependent utility (SDU),100.0000,0.818222,65.8
522,Bequests+Pessimism+Source-dependent utility (SDU),63.7737,0.474529,14.8
523,SS+Bequests+Pessimism+Source-dependent utility (SDU),100.0000,0.730970,59.9
524,Medical+R-S+Pessimism+Source-dependent utility (SDU),39.5643,0.361072,126.5
525,SS+Medical+R-S+Pessimism+Source-dependent utility (SDU),81.7990,0.516142,515.6
526,Bequests+Medical+R-S+Pessimism+Source-dependent utility (SDU),39.3183,0.336535,113.3
527,SS+Bequests+Medical+R-S+Pessimism+Source-dependent utility (SDU),80.6044,0.444613,462.8
528,Age needs+Source-dependent utility (SDU),71.0119,0.543289,16.4
529,SS+Age needs+Source-dependent utility (SDU),100.0000,0.959828,66.3
530,Bequests+Age needs+Source-dependent utility (SDU),70.7309,0.532077,16.4
531,SS+Bequests+Age needs+Source-dependent utility (SDU),100.0000,0.933890,66.3
532,Medical+R-S+Age needs+Source-dependent utility (SDU),40.9346,0.382013,116.9
533,SS+Medical+R-S+Age needs+Source-dependent utility (SDU),92.9023,0.625882,522.3
534,Bequests+Medical+R-S+Age needs+Source-dependent utility (SDU),40.8292,0.368134,123.6
535,SS+Bequests+Medical+R-S+Age needs+Source-dependent utility (SDU),92.9023,0.586124,468.7
536,Pessimism+Age needs+Source-dependent utility (SDU),59.5573,0.465921,16.7
537,SS+Pessimism+Age needs+Source-dependent utility (SDU),90.5130,0.655039,65.3
538,Bequests+Pessimism+Age needs+Source-dependent utility (SDU),59.3465,0.432723,14.7
539,SS+Bequests+Pessimism+Age needs+Source-dependent utility (SDU),89.9508,0.543254,62.9
540,Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU),38.1237,0.339216,120.7
541,SS+Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU),73.4715,0.431026,509.4
542,Bequests+Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU),37.6669,0.309642,115.2
543,SS+Bequests+Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU),71.9606,0.340457,462.2
544,State utility+Source-dependent utility (SDU),79.9719,0.592323,15.7
545,SS+State utility+Source-dependent utility (SDU),100.0000,0.997674,65.4
546,Bequests+State utility+Source-dependent utility (SDU),79.6557,0.583489,16.0
547,SS+Bequests+State utility+Source-dependent utility (SDU),100.0000,0.977136,63.4
548,Medical+R-S+State utility+Source-dependent utility (SDU),42.3401,0.403113,128.4
549,SS+Medical+R-S+State utility+Source-dependent utility (SDU),96.2755,0.738626,518.7
550,Bequests+Medical+R-S+State utility+Source-dependent utility (SDU),42.3401,0.391701,111.9
551,SS+Bequests+Medical+R-S+State utility+Source-dependent utility (SDU),96.0998,0.703760,455.9
552,Pessimism+State utility+Source-dependent utility (SDU),63.7386,0.498475,17.0
553,SS+Pessimism+State utility+Source-dependent utility (SDU),99.4378,0.811437,64.3
554,Bequests+Pessimism+State utility+Source-dependent utility (SDU),63.2467,0.467414,15.3
555,SS+Bequests+Pessimism+State utility+Source-dependent utility (SDU),99.2270,0.712814,62.8
556,Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU),39.9157,0.364462,120.3
557,SS+Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU),84.5397,0.528851,498.7
558,Bequests+Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU),39.3886,0.336634,116.9
559,SS+Bequests+Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU),82.8883,0.448714,465.6
560,Age needs+State utility+Source-dependent utility (SDU),70.3795,0.538275,16.9
561,SS+Age needs+State utility+Source-dependent utility (SDU),100.0000,0.950471,66.0
562,Bequests+Age needs+State utility+Source-dependent utility (SDU),70.3443,0.525942,16.3
563,SS+Bequests+Age needs+State utility+Source-dependent utility (SDU),100.0000,0.921890,62.0
564,Medical+R-S+Age needs+State utility+Source-dependent utility (SDU),41.1103,0.384589,122.2
565,SS+Medical+R-S+Age needs+State utility+Source-dependent utility (SDU),93.9564,0.643535,485.1
566,Bequests+Medical+R-S+Age needs+State utility+Source-dependent utility (SDU),41.0049,0.369617,112.7
567,SS+Bequests+Medical+R-S+Age needs+State utility+Source-dependent utility (SDU),93.7807,0.599772,470.3
568,Pessimism+Age needs+State utility+Source-dependent utility (SDU),59.2762,0.461128,16.6
569,SS+Pessimism+Age needs+State utility+Source-dependent utility (SDU),90.8644,0.644729,66.5
570,Bequests+Pessimism+Age needs+State utility+Source-dependent utility (SDU),58.8897,0.424895,14.9
571,SS+Bequests+Pessimism+Age needs+State utility+Source-dependent utility (SDU),89.7400,0.521209,63.0
572,Medical+R-S+Pessimism+Age needs+State utility+Source-dependent utility (SDU),38.2291,0.340172,133.7
573,SS+Medical+R-S+Pessimism+Age needs+State utility+Source-dependent utility (SDU),74.1391,0.434779,526.1
574,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Source-dependent utility (SDU),37.7020,0.308426,113.8
575,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Source-dependent utility (SDU),72.2066,0.336683,483.5
576,Loads+Source-dependent utility (SDU),42.6564,0.409856,15.5
577,SS+Loads+Source-dependent utility (SDU),78.6367,0.739181,62.8
